Formula,E_hull_DFT (eV/atom),E_hull_ML (eV/atom),Delta (ML - DFT)
B(Ru3W)2,45.3542,33.2295,-12.1247
ScP,0.0,0.0,0.0
Ti4TlPb,20.575,23.5634,2.9885
Rb(GeSb)3,20.5821,15.608,-4.9741
Cd2HgPd2,14.489,16.0782,1.5892
Ni2RuAu,14.2172,19.3557,5.1385
ErSbRh,40.1443,34.2354,-5.9089
Ti4VOs,31.5468,30.3831,-1.1637
Pm(CdPd)2,19.2008,21.2641,2.0633
Ti4VTc,40.1321,35.4554,-4.6767
Sm2BPt6,64.4745,46.9373,-17.5372
KNaBi2Se,39.647,36.7487,-2.8983
SiNiAsP2,20.8652,17.4465,-3.4186
Ti4ReW,6.6927,13.1873,6.4946
KNaCd2Pd,18.4027,17.6994,-0.7034
Ni3Se2,17.695,17.067,-0.628
FeNi,47.3876,7.666,-39.7216
SrLiNb,48.2098,43.1404,-5.0694
Ti4ZnBi,13.6408,16.2165,2.5757
Si2As,27.4358,20.5787,-6.8571
NiPbC3,51.7947,39.4146,-12.3801
Y4CS2O,41.1017,33.5479,-7.5537
ZrTc2Au,75.4443,65.5984,-9.846
In2GaCu,15.4173,15.3451,-0.0722
Zr2TcAu,83.9218,73.2135,-10.7083
TmZnPtRh,43.3439,34.3687,-8.9753
Cd3InC,28.3249,24.7187,-3.6063
Nd4Er3Pu,32.4974,34.7149,2.2175
ZrTc2Au,82.7199,65.5984,-17.1216
Sc(AsRu)2,23.1622,19.0859,-4.0763
U2B6Mo,18.0936,20.5289,2.4354
GdCuGe,6.1485,10.6878,4.5394
K2Ba2Ca,4.787,5.3785,0.5914
Sm2Y2Th3,39.5345,42.2697,2.7353
MnP2Au,32.8174,29.8538,-2.9636
Sm12Hg3N5,0.0,1.4702,1.4702
Cs2RbSrBr5,12.7665,12.7047,-0.0618
Ac2NdUN5,25.1714,25.9655,0.7942
Zr3Ni,67.2843,57.0141,-10.2702
UCuP,31.9487,32.112,0.1633
Ag2BPt6,66.9621,47.7165,-19.2457
Mn2ZnRh,56.8924,44.2894,-12.603
SrReTc3,76.3023,60.5494,-15.7529
Sm2TcN4,20.0846,19.7488,-0.3358
SiHgPd2,8.4497,9.3937,0.944
LiSiBr2,15.6723,13.7168,-1.9555
BeGeCl3,5.2161,4.7748,-0.4412
NaSmGe,11.3029,14.1942,2.8913
Tm2ThPb,44.7736,47.8694,3.0958
Si2TcPd,35.4544,28.9091,-6.5453
YCl3,34.7869,33.7769,-1.0101
GdSiPd,11.0145,13.0816,2.0671
Pr3In3Rh2,17.3091,15.0044,-2.3046
AgSbRh2,43.6578,33.873,-9.7849
SiOs2Pd,23.6507,26.3626,2.7118
HfZrTi4,45.0907,36.0292,-9.0615
AgPt2W,95.423,69.4119,-26.0111
BaGdN2,7.0157,9.8265,2.8108
Zn2GeRh2,19.9297,16.7854,-3.1442
Ag2SbRh,39.1864,29.918,-9.2683
K4V2Se,51.1867,40.5524,-10.6343
Ag(SbRh)2,43.7824,32.522,-11.2604
TcBF2,24.0439,19.7561,-4.2877
Gd2Si2Pd2C,26.1348,23.0182,-3.1166
LiYSi,24.3744,22.2212,-2.1533
AgSb2Rh,42.553,32.7474,-9.8056
AcCoSb2,41.1613,36.3014,-4.8599
LiBe2Sb,10.6018,8.4851,-2.1168
SiOsPd3,23.052,22.9112,-0.1408
Tb(PrPb)2,19.0584,22.5315,3.4731
YCl,0.0,0.0,0.0
TiCrTe4,37.7949,35.5432,-2.2517
ZrBF2,21.9378,21.4917,-0.4461
TiCrMo4,20.223,22.6926,2.4696
Rb2NaPuO5,10.8654,11.9469,1.0815
Sr2Pd15Au2,20.1924,21.4853,1.2929
DyBRu3,22.2886,18.3196,-3.969
YCl2,53.145,50.6673,-2.4778
Li2ZrTc,48.3162,40.7341,-7.5821
Lu3Sc,26.4853,28.6081,2.1228
YCl2,53.7049,50.6673,-3.0376
Ba3ZnSe,10.8782,9.9158,-0.9624
Ba2LaTl6,39.4914,38.6837,-0.8077
Y3(AgIr)2,27.0921,26.2665,-0.8256
NaCe2Pb,31.85,32.4616,0.6117
SiNi2Pd,11.2231,11.5679,0.3448
BaTe2Mo,21.9519,21.397,-0.555
Zn2SbBr,25.942,23.6179,-2.3241
Th3TiN6,10.1987,14.5826,4.3839
MoPb3C,48.3741,45.0908,-3.2832
Ba2NaRhO5,7.1642,6.0399,-1.1243
ZnSb2Br,35.2342,30.2233,-5.0109
Zn3SbBr,22.1965,20.4289,-1.7676
Ag3PtW,72.6567,52.6782,-19.9785
YCl3,40.8897,33.7769,-7.1129
Rb3TaOs,19.4216,19.2079,-0.2137
SbRhSe2,43.0518,33.4877,-9.5641
TiCuSn4,31.989,26.1554,-5.8336
RbTa3Os,34.2108,36.2892,2.0784
ZnSbBr,29.014,26.8022,-2.2118
AgPt2W,95.5666,69.4119,-26.1547
ScO,0.0,0.0,0.0
GePb3C,47.2183,43.2741,-3.9442
Zr4TiCu,68.8617,57.892,-10.9696
In2Cu2Ir,15.1543,18.0509,2.8966
In(SnPd)2,19.0471,16.9418,-2.1053
In2CuIr2,21.4598,25.5036,4.0438
DyTiAu4,40.5239,38.4621,-2.0618
InCu3Ir,17.5712,18.9138,1.3426
CdCoSn3,17.6168,18.7809,1.1641
Ac2LaPd2,37.2613,36.6341,-0.6272
Ge2PbC2,39.724,32.0943,-7.6297
KZnBi,24.6532,25.3123,0.6591
ZrMoC2,59.132,47.0012,-12.1308
BiCI2N,44.4179,39.7583,-4.6595
Pu2AlCr(BPd2)2,15.145,17.8187,2.6737
ZrMoC2,59.0555,47.0012,-12.0543
Nd2ThPd2,24.0659,27.7915,3.7256
SrRe2Tc,55.5031,47.4877,-8.0154
Hf4TiIn,99.9522,72.7464,-27.2058
Cd(CoSn)2,14.8878,16.4375,1.5497
TiMnNi4,40.8382,35.6576,-5.1806
CdCoSn,15.4694,17.4844,2.015
Ca3FeSb,25.593,19.8641,-5.7289
AsW3I,33.2446,35.0184,1.7738
Y3ZrF,34.317,30.1207,-4.1963
Pr12Al3N5,0.0,0.0,0.0
Nd(ThPd)2,31.2951,35.9274,4.6322
Pr3(BC)4,122.6696,107.5412,-15.1283
ZrMoC2,59.1529,47.0012,-12.1517
Sm2Y3Th2,31.9978,35.0537,3.0559
ZrNi3Pb,34.7975,32.0137,-2.7838
Li2AgRu,12.6036,11.8677,-0.7359
TiTe4Mo,32.5857,31.2711,-1.3147
Li2CuPSe4,27.6246,21.8364,-5.7882
CaNd5Y12,17.4988,18.3653,0.8664
LiCuP2,13.476,7.0449,-6.4311
LiHfP3,35.6548,25.2338,-10.421
Cs2Nd2Mo(AsO6)2,0.0,0.0,0.0
CsBaHo(GeO3)3,0.0,0.0,0.0
Ca3(NbN3)2,26.7139,23.0466,-3.6673
Pm(TmPd)2,18.083,21.9653,3.8823
Si(PbAu)2,39.241,39.287,0.0459
CaY12Tm5,19.1798,20.0505,0.8707
U6MnSb2,66.8858,64.4831,-2.4027
TiCuNi4,8.5457,9.098,0.5523
Pr2ErPd2,6.1846,8.4022,2.2176
Pr(SmPd)2,9.9527,13.779,3.8263
RbWSe3,41.4285,33.2344,-8.1941
SrTbPb2,35.8871,37.6754,1.7883
PmPu2Sb,53.3547,52.9956,-0.3592
NaZn2In2Au5,28.7776,29.6117,0.834
ZnTeSe,32.589,29.4338,-3.1552
Pa2Pd2Pt,51.3361,48.5699,-2.7662
Co2SnRu,6.5209,11.0579,4.537
Cs(In3Ge)2,18.0114,18.8246,0.8132
YScTl,23.0488,25.6159,2.5672
Cu2SiMo,23.7989,17.0155,-6.7834
GaFe2Si,7.6765,5.6494,-2.0272
HfAgRu3,47.6387,37.7559,-9.8828
BaHfRu2,44.4401,36.1658,-8.2743
Cu2SiMo,23.5733,17.0155,-6.5577
Pm2Sb3AsRh4,38.2452,29.9783,-8.2669
CaY2F8,9.4726,11.1841,1.7116
YWSe,47.1398,34.1565,-12.9833
ReTcN2,87.3857,77.3877,-9.998
Pr2ThPt2,39.7563,31.9562,-7.8
UVTe4,60.5691,55.5961,-4.973
Cu2SiMo,23.6979,17.0155,-6.6824
Ac(TbPr)2,22.0134,24.4347,2.4213
VReTe4,56.0117,51.015,-4.9967
PmRuRh2,48.5694,37.1055,-11.4639
NiMo,0.0,0.0,0.0
GePtAu,48.7932,41.5096,-7.2836
Ge2PtAu,34.1575,30.2158,-3.9418
CsIn2Ge,18.2661,19.7432,1.4771
Rb(ScGe)2,20.6791,14.2651,-6.4141
Rb3PdRu,27.5837,23.3383,-4.2453
Tb2GdN,20.1548,23.3073,3.1525
V4ReOs,99.1191,82.5517,-16.5673
CaHfTc,58.3547,47.9412,-10.4135
CaTePd,7.1394,10.8214,3.682
GePtPb3,51.6316,46.7013,-4.9303
LaZr2Fe,62.4522,50.7444,-11.7078
CaTePd,16.2168,10.8214,-5.3954
VFe4Ni,37.3125,29.4359,-7.8766
Re2TcMo,50.2431,47.455,-2.7881
Li2LaRu,17.2425,14.3525,-2.89
ZnNi2Ru,9.0979,12.08,2.9821
Ca2YF,13.3352,12.8601,-0.4751
ReTc2Mo,63.4484,56.7878,-6.6606
Ca(TePd)2,24.3078,24.5484,0.2406
Er2PuScSe4,39.4467,36.1794,-3.2672
Er4ScAs5,20.9259,21.0473,0.1214
TaOsSe2,37.2394,41.3813,4.1419
YZr4,82.7119,68.5936,-14.1183
Pr6Pt2C,16.7935,10.6059,-6.1875
NbSi3Pd,42.1373,32.5079,-9.6294
CaYOF2,26.8277,23.776,-3.0517
DyBRu,20.3648,18.1974,-2.1674
Y2Zr3,57.0886,50.415,-6.6736
Nb2Si4Pd,52.3569,41.1199,-11.237
PrY(HoS2)2,35.0103,28.5283,-6.482
KBa2TaSe5,30.8408,26.541,-4.2998
Y2Zr,42.2155,38.9517,-3.2638
NaYZr,40.6234,35.8279,-4.7954
Li2TaHg,12.1376,12.9416,0.804
VZn2Pb,46.3045,43.3765,-2.9281
NaY2Zr,38.0608,34.0761,-3.9847
BeCd2Rh,22.5609,19.2876,-3.2733
Sr(ZrZn)2,40.9638,36.7705,-4.1933
BeCd2Rh,22.9103,19.2876,-3.6227
BaNa2Rh,22.0591,16.8099,-5.2491
Rb3TlIn8,17.8853,18.3598,0.4745
KRb2Ba,4.0674,3.7364,-0.331
Cu2ReSi,18.1467,19.0216,0.8749
Tb6PrEr12,26.8513,27.9303,1.0791
BeCd2Rh,22.821,19.2876,-3.5334
YZr2,70.2153,60.3089,-9.9064
Er2Rh6C,45.341,34.4586,-10.8824
La2YCuAg,41.5964,29.52,-12.0764
KAl3Si,17.1143,13.8844,-3.2299
PrNdSnO,32.3137,29.2375,-3.0762
YHf(BC)6,66.1289,49.1973,-16.9315
Cu2SiW,17.9777,18.5836,0.6058
SrBiSe2,54.506,46.7336,-7.7724
MnI3,39.3986,33.5444,-5.8542
Sr2In2Ir,21.7326,20.7189,-1.0138
PdRuSe3,36.7075,31.4613,-5.2462
La(SmBi)2,41.6184,40.036,-1.5824
TbHo2Hf,57.0959,49.1685,-7.9274
Cu2SiRu,15.2384,12.9156,-2.3228
PrHoOs,21.6456,25.0915,3.4458
VTe4Mo,53.3036,46.6869,-6.6167
PaSnPb2,48.6507,51.3697,2.7191
Rb2BaSb2,15.3076,12.4666,-2.841
AlTeN2F,22.3272,20.2085,-2.1186
Rb2Ga2Pt,19.0002,14.2164,-4.7838
TlInAs2,22.7369,23.9441,1.2073
YCoAg2N,61.3055,51.6458,-9.6597
Na7Pt,32.7976,24.5466,-8.251
Pr(DyTm)2,17.8375,21.9013,4.0638
LaY4Ag,22.991,21.1509,-1.8401
KCuP,14.0358,11.6207,-2.4152
KHfTa3,55.1978,47.5463,-7.6515
LaZr2Sc,63.4703,51.59,-11.8803
Rb2TaMo,11.2758,14.0243,2.7485
Cr2GeRu,6.9786,7.3247,0.3461
Cd2InSn2,20.0358,21.0864,1.0506
Y5Zr3,45.6349,39.8156,-5.8193
Li2Ho(ZnSi)2,16.2339,15.3055,-0.9283
Sr4Nb3AgO12,24.3896,21.5205,-2.8691
Pm3SmBi4,38.7965,40.9767,2.1802
LiSiPb,25.9412,25.7614,-0.1798
YAgB2,58.6476,48.0658,-10.5818
Co2TcSb,38.9162,32.9823,-5.9339
Cu3Ni,6.6185,8.6686,2.05
InPbW2,38.3659,41.6038,3.2378
Li2Fe(Si2O5)3,17.5562,15.3384,-2.2178
Be2InPb,18.7678,20.5588,1.791
BeInPb2,31.6221,33.014,1.3919
Ge2SbAs2,12.7433,11.7548,-0.9885
BeIn2Pb,23.4032,23.7057,0.3025
BeIn2Pb,23.403,23.7057,0.3026
BeInW,24.123,24.6493,0.5263
BPb2F,28.7828,30.5927,1.8099
LaAl4Tc,22.6367,17.9396,-4.6971
ScSe,25.085,23.0611,-2.0239
BeInPb2,31.5964,33.014,1.4176
BeIn2W,23.1246,23.9086,0.7839
SrLiY2,12.8554,12.3485,-0.5069
BeInPb2,31.6001,33.014,1.4139
TaOs2Se,42.6665,44.4289,1.7623
BaSrBePt2,43.4583,29.0476,-14.4107
BeInW2,27.5252,29.9267,2.4015
CdNi2Sb,25.8237,20.8241,-4.9996
BeIn2Pb,23.3915,23.7057,0.3142
BaI3,16.2109,17.2256,1.0147
AcNdSm,38.1048,41.062,2.9572
Ac2TlZn3Pd4,26.7883,28.3743,1.586
In2PbW,33.2609,35.823,2.5621
Ac2NdSm,44.7206,47.6035,2.8829
Ac(NdSm)6,28.1121,29.3201,1.208
MnBeTe3,46.2235,39.074,-7.1496
Tb4InAg5,28.0236,25.3764,-2.6472
Ca2CuW,12.6715,14.0361,1.3645
LaPmY3Er,19.1908,19.2668,0.076
MnBeTe2,46.0825,39.7295,-6.3531
RbTa2Mo,24.3268,27.234,2.9072
TaMoI2,25.5436,27.0409,1.4973
NaLi2Zr,31.2237,26.5773,-4.6464
Pr2GdPd,9.065,12.0295,2.9645
Ac2TlZn4Pd3,25.8543,27.306,1.4516
NaTa3Se,38.9477,37.5645,-1.3831
RbZr3Ti,64.0937,52.2815,-11.8122
Li2AlSiBr,21.8333,17.8224,-4.0109
BiSe2BrN,33.397,29.942,-3.455
SbPCl2,15.783,13.0888,-2.6941
BeCrRu2,10.407,13.7908,3.3838
Pr(NdTh)2,35.3539,38.7576,3.4037
Ac6CuIr2Pt,56.477,55.1831,-1.2939
VCuAs2,33.6113,29.5287,-4.0826
Sr3Ni5I12,9.4444,9.6496,0.2053
InP2Pt,29.3033,23.9357,-5.3676
Tb2PrAu2,23.1453,26.6879,3.5426
Fe6Si2C,3.7226,0.6101,-3.1125
UPOsN,38.5919,37.3634,-1.2285
La2FeSi,30.2703,20.9201,-9.3502
ZrVP2,57.6879,48.171,-9.5169
LiInSi,15.3973,15.3387,-0.0585
Sc2WI,13.3331,16.3987,3.0656
Sr2Tl3Cd5,27.6475,27.0444,-0.603
AsIrSe,54.261,52.1311,-2.1299
TmAg2Sb,34.8062,29.5945,-5.2117
Ba2GeC,14.53,11.9014,-2.6286
ZrCdNi2,36.2275,30.8139,-5.4136
UPa2Fe9,35.1536,29.6389,-5.5147
Rb2HfRu,66.0524,49.9221,-16.1303
Cu2AsPb2,22.026,23.9682,1.9422
Lu2OsPd,31.0207,34.3214,3.3007
Y(AgN)2,33.1283,27.2082,-5.9201
ScCd2Pb,21.0742,24.2765,3.2024
Th(Cu3Ge)2,13.6695,15.3508,1.6813
BaTcPb3,52.1507,48.6036,-3.5471
Y2TlZn2,18.1501,17.7647,-0.3854
Pa2PdRu,41.8106,46.0641,4.2535
ReSb2Au,44.8855,41.0611,-3.8243
Li2TlSi,21.9953,20.8712,-1.1241
Y2HoThS4,41.7299,35.6012,-6.1287
PaPd2Ru,29.5003,33.0772,3.5769
ScMo2As,24.3797,23.1749,-1.2048
LiCa(SbPd)2,22.788,19.1909,-3.5971
Be2SbBr,18.4912,18.3735,-0.1176
Li2TlSi,21.8939,20.8712,-1.0227
LiSiBr,21.7237,18.0214,-3.7023
Co2TcW,36.8642,35.7949,-1.0693
LaTaNi2Se,29.6856,25.9672,-3.7184
ZrRuO2,25.7732,29.8732,4.0999
AsIrSe,53.4851,52.1311,-1.354
Dy6In2C,28.9807,27.6815,-1.2992
Al2AgMo,18.1508,15.1902,-2.9606
Li2SiW,19.1212,18.8922,-0.2289
KSiTc2,53.4899,44.2997,-9.1902
ZrRuO3,27.3565,22.4281,-4.9284
ZrCoSn2Hg,29.1647,26.7414,-2.4233
Pr3Mg5Ga2,0.8851,1.7783,0.8932
Li2SiW,18.9669,18.8922,-0.0747
BaNbI2O,51.7415,42.9814,-8.7602
BeSi2,10.9003,8.2971,-2.6032
Ba3Ca2NbO8,21.4858,19.2094,-2.2764
Pm2SmHo4,27.0993,28.8897,1.7904
AlPdSeN2,22.8574,18.8493,-4.0081
LaThC,51.9379,42.4533,-9.4846
AcLuPt2,68.2332,56.1932,-12.04
AcLuInPt,51.2648,46.4425,-4.8223
NaCaY3,19.1484,16.0989,-3.0495
DyNpU2N4,28.3955,31.2883,2.8928
Mn2AlFeN,42.5857,33.9979,-8.5878
LiRe2Si,29.2386,30.2818,1.0431
Tm6In2C,31.1461,29.8597,-1.2864
Tb3Sc,21.2478,23.7759,2.528
PdSeN3,23.3662,19.0524,-4.3138
Ga2TcSe,39.9103,30.665,-9.2453
Sc2CdPb,20.1484,22.583,2.4346
K2MoPt,33.6248,26.1615,-7.4633
Al2TlAg2,20.9297,19.795,-1.1346
Sr3NbMo,41.1689,36.0416,-5.1273
YZr,48.7545,44.6717,-4.0828
TaSe3,39.8801,34.0149,-5.8653
Al2TlAg2,24.033,19.795,-4.238
AlTlAg2,29.2493,26.0578,-3.1915
Y2AgPd,27.3181,23.9033,-3.4148
Y15In4,10.7862,11.5153,0.7291
RbCa2Sb,12.8905,11.3248,-1.5657
PdSe2I,34.1699,30.2184,-3.9515
PdSe2I,34.4903,30.2184,-4.2719
NdZrSc2,33.3713,31.2942,-2.0771
Th2TcN,55.9239,55.0102,-0.9137
FeRe2Si,34.5343,31.4837,-3.0506
Zr2SnN,53.8921,47.646,-6.2461
Ca2CeAg6,24.5605,20.0331,-4.5275
Sr(Cd3Pb)2,26.9919,26.8389,-0.153
ScSn2,10.0694,8.9822,-1.0872
Y12HoEr7,20.2906,21.3443,1.0537
LiSiRu,7.2914,8.7354,1.444
Rb2MoPd,14.2351,10.8005,-3.4346
TmScTlIn,27.5027,28.858,1.3553
YTm2Ag,26.8292,27.2472,0.418
Ni3TeBr,15.1955,15.8218,0.6263
BaPb2W,36.5686,38.2784,1.7098
FeSiRh,22.5881,16.7861,-5.8019
BaOsW2,94.2905,76.4477,-17.8428
TlSbSeBr2,39.2202,35.1952,-4.0251
Dy7In3N2,20.1875,21.697,1.5095
OsPbW3,94.7805,81.3373,-13.4432
BaOsW3,86.6588,71.9632,-14.6956
PaAlCo2C,32.3674,26.7265,-5.6409
TaGa2I,40.7024,34.2794,-6.423
RbBa2Zn,2.4351,3.2644,0.8293
Cu2POs,19.6735,19.8863,0.2128
Cs3ScCu,30.498,26.3317,-4.1662
AcPPtRh,43.9436,36.0041,-7.9395
Ni2TeBr,12.4725,14.9738,2.5013
SmUN2,23.1493,27.1163,3.967
Cs2Ge3PbO9,2.8518,3.1717,0.3199
TeSe3,47.3509,39.0083,-8.3427
NiTe2Br,25.2738,26.2908,1.017
Pm5NdHg3,12.5818,15.2747,2.6929
Ac2P4PtRh3,36.994,30.8375,-6.1565
InSiSb2,31.5005,25.3542,-6.1463
Ac2Ge3Pt4Rh,55.5776,43.8868,-11.6908
Ac2Sb3PtRh4,54.1869,42.9857,-11.2012
Sr2CeIrO6,20.0467,17.842,-2.2046
TiCo6,16.4853,15.6462,-0.839
Cs4Sr(SiO3)3,3.4471,3.7746,0.3275
InSiSb2,31.4066,25.3542,-6.0525
KBa,6.1501,6.2877,0.1376
NaYZr,40.8165,35.8279,-4.9886
Ac4Ru2N,57.3901,53.7824,-3.6077
CrTe2Rh,35.8386,31.5974,-4.2412
Ca2PmCu6,9.947,9.972,0.025
CsScCu2,27.1815,20.3798,-6.8017
Zr2SbPb,73.2439,62.7687,-10.4752
NiAs2IrBr,24.7932,22.2061,-2.5872
Y2Ga8Rh,12.9552,12.5191,-0.4361
BaTeMo,22.2806,19.9007,-2.3799
CaYZr,46.0305,36.8902,-9.1403
BaTeMo2,22.1387,20.0205,-2.1181
Be2HgTe,10.9531,11.524,0.5709
Sr(CaGa3)2,8.5087,9.2739,0.7652
TaCrSe,65.2095,49.1012,-16.1083
Ac6Pt2RhS3,64.009,54.8762,-9.1329
Ca2Ga6Rh,11.6778,11.2218,-0.456
BaTe2Mo,26.6399,21.397,-5.243
CaThRh2,41.6172,36.6955,-4.9217
Co2TeW,24.8219,26.2376,1.4157
KScSbRh2,34.8507,25.9284,-8.9223
KMn,56.8458,43.7906,-13.0552
Ti2SbMo,17.2625,17.5951,0.3326
NdSm5Bi3,29.8855,32.5843,2.6988
BPd3,7.4524,11.4405,3.988
ScW2Au,32.5891,37.2605,4.6714
Li3TlSb,19.2002,17.8736,-1.3266
Cs2Bi(BO3)2,11.7951,11.7293,-0.0659
SmScAgRh,27.13,23.8361,-3.294
AcScRhAu,40.9281,39.2988,-1.6293
Ce3GeN,16.0369,17.983,1.9462
ZrGaAs2,31.511,28.7601,-2.751
TlZnCr,24.5923,23.2456,-1.3467
NpCu(HgO3)2,13.1673,13.6829,0.5156
Li2MnSi2,29.9111,22.8415,-7.0696
TaFeSi,18.2396,19.299,1.0594
FeTc2Pb,55.4534,49.4973,-5.9561
La2LuAg,42.2386,33.2768,-8.9618
NdThScNb,59.5836,56.0207,-3.563
Ca2InPb6,38.2335,39.5925,1.359
Ce3(TlZn)2,27.1209,29.0975,1.9766
Ca2PmI6,17.74,18.97,1.2301
Rb2InAg2,17.2157,12.4348,-4.7809
AsI3,20.4,20.823,0.423
Na2(Tl2In)3,37.6873,37.1993,-0.488
Ca2Nd6Th,25.0819,27.4292,2.3473
Ac4PbN2,37.9194,41.0387,3.1193
Rb2In2Ag,12.8752,11.7125,-1.1626
Sr3(ZnGa)2,10.0431,11.366,1.3228
Fe(GeBr)2,4.9629,5.9502,0.9873
Ca2BiPd6,18.5287,20.1573,1.6286
Y2ZrSi,50.1254,42.3911,-7.7343
Ca2Pd6Pb,18.3127,19.9351,1.6223
Na(TaSe2)2,34.7215,30.6198,-4.1018
Ca2PmPr6,2.8822,2.9866,0.1044
LiSiOs4,34.6884,35.9625,1.2741
Rb3CaSc,6.7788,4.1136,-2.6652
K2NiTe,18.297,17.5946,-0.7024
LiTaSi4,19.7513,15.6501,-4.1013
Y6Ga3Ru,8.4226,9.2579,0.8353
TaCuRu2,20.0269,17.5211,-2.5058
BaNa2Sr,15.6813,13.8812,-1.8001
Ba2LiAl3Si4,20.8769,16.0703,-4.8066
CsGaPO2,28.0117,22.5099,-5.5018
AcYGa,29.391,31.2991,1.9082
HfNiTe2,58.673,48.5105,-10.1625
SbPbF2,27.7706,26.7315,-1.0391
KCdSi,15.7047,13.787,-1.9177
NpPaI,45.2943,52.0329,6.7386
NaLiSi2Tc,34.0519,27.6727,-6.3792
Zr2NpTi,70.3227,62.1962,-8.1266
LiCaLuSi,18.5417,18.6437,0.1021
TlAgP,28.9771,27.6687,-1.3084
LiFeSiRu,30.5681,22.7464,-7.8218
Ta2FeSi,22.9063,24.2341,1.3278
Ca2YCd2,13.5727,12.7646,-0.8081
Y(TiIn)2,20.7816,19.2979,-1.4837
FeCo2SbN,65.0353,53.9699,-11.0654
Li5SiTe6,23.755,22.2632,-1.4918
Li2ReSi,14.7743,19.0184,4.2441
Pa3TaN6,12.21,18.2177,6.0078
RbLiSi,10.2743,8.7368,-1.5375
Sr6Ca2Tl,15.3362,15.6394,0.3032
LiSi2CBr,29.8034,21.4277,-8.3757
Cd2Fe2Ge,5.1816,7.7445,2.5629
PaHgBi,40.6562,43.05,2.3938
NbSbRh2,70.9381,56.1899,-14.7482
Ca2AcTl6,41.9232,43.2243,1.3011
Li3NbSi,36.6216,30.0282,-6.5934
Nb2Ru2Au,72.842,64.4198,-8.4222
BiPAu2,34.4358,36.8196,2.3838
LiSi2Tc,35.9264,28.7115,-7.2149
Tl2RhPb2,47.5811,45.6597,-1.9214
Ba2CoHgC,15.888,11.159,-4.729
SrTlFe,29.0287,27.2518,-1.7769
RbLiSi3,15.5952,10.7316,-4.8636
PuTlSb,55.7645,53.7929,-1.9715
SmI,19.6542,23.0335,3.3793
Li2TaSi,18.4662,18.448,-0.0183
Li3HfSi,36.7789,26.8661,-9.9128
LiNb3Si,93.0321,76.1543,-16.8778
Nd2NpScP4,26.9926,26.1438,-0.8488
Y3TlSb,21.2642,22.1938,0.9296
LiSiTeO6,7.4482,6.3692,-1.079
LiSiRu4,20.3758,18.1798,-2.196
LiSi2Os,23.1408,21.2386,-1.9022
LiTaSi,24.4951,24.4452,-0.0499
LiSiPb2,35.6871,34.8892,-0.7978
CsCdGe2,15.573,17.1678,1.5948
Na2LiSi4Pt3,39.3987,27.3013,-12.0975
Ca2VBr6,21.5681,19.9649,-1.6032
Ca3Pm12Pr5,5.9674,8.4468,2.4794
LiCaSi,6.7989,7.5153,0.7164
Mo2RhBr,17.3791,17.3247,-0.0544
Pa2ZnCd,40.482,42.8753,2.3933
Ca2Ac15Y2,55.287,55.1497,-0.1372
Ca2La15Y2,45.0677,30.0641,-15.0036
LiSi4Ru,18.6713,12.6972,-5.974
Ca2Pr15Y2,1.4932,0.7073,-0.7858
YSb2Ru,28.3823,22.3138,-6.0686
Li4CaSi4,13.034,10.2349,-2.799
Rb2Tl2Ni,20.2518,20.9745,0.7228
RbBa2Ag,8.2242,6.9265,-1.2977
Ca2PuZn6,15.3436,15.2908,-0.0528
LiCaSi,13.9985,7.5153,-6.4832
Rb(LaSb)2,38.3278,27.5353,-10.7925
CdSn2Au,27.012,28.1562,1.1442
InMoBr3,14.4016,14.8728,0.4712
LiHfSi,47.3063,34.7455,-12.5607
LaPm2Zn,27.1832,24.3009,-2.8823
Cs(TaSe3)2,42.2699,36.3009,-5.969
CaAcPtRh,51.3295,42.4693,-8.8602
CoCuHg2Au,25.2673,21.1231,-4.1442
YB6C7,60.7392,45.531,-15.2082
NaAc2ScO5,35.8568,34.7238,-1.133
Tc2BPb,60.7823,53.989,-6.7933
CsZnIO2,37.1967,29.3884,-7.8082
P2Au,13.5526,18.4372,4.8846
Tb2YHg4,14.7148,13.6604,-1.0544
YSb2Ru,34.3019,22.3138,-11.9882
Ba2TbThAs4,15.8291,17.7747,1.9456
Be2HgPb,13.5453,15.353,1.8078
Zn3CdH8,4.099,4.6712,0.5722
Te2H6W3S4,28.8476,25.6701,-3.1775
Y(BiAu)2,43.3208,44.9745,1.6537
AcAs2Pd2Pb,28.0685,30.15,2.0815
Sc2WAu,24.1791,27.2557,3.0766
Nd3Te2Pb,33.9401,34.7279,0.7877
Ga3SnC,23.0951,19.186,-3.9092
Li2SiSb2,21.6735,17.3694,-4.3042
PmPrLu4,25.9738,27.857,1.8832
Sc2WAu,24.0929,27.2557,3.1628
ZrRe2P,65.4403,56.8831,-8.5572
MgUCo,18.4076,20.3581,1.9505
ZrReP,45.2711,39.3028,-5.9683
Zr(ReP)2,68.8771,55.8385,-13.0385
Tl(SbBr3)2,29.7156,27.3364,-2.3792
LiSi2Se,25.082,19.0679,-6.014
LiInSi,15.3638,15.3387,-0.0251
Tl2AgSb,44.5736,40.8472,-3.7263
Tb2PmAu2,29.0441,32.5748,3.5307
Te(PbAu)2,44.7692,46.0413,1.2721
KLiSi2,16.3018,12.9562,-3.3456
LiHfSiRu,50.0956,38.3275,-11.7681
TlAg2Sb,39.7576,33.8446,-5.9131
Cs(LiSi)2,16.7514,15.2771,-1.4744
