Formula,E_hull_DFT (eV/atom),E_hull_ML (eV/atom),Delta (ML - DFT)
V6CoNiH5,66.0185,50.607,-15.4115
Al2SiAs,30.5465,23.8994,-6.6471
Li2AgMo,12.2245,12.064,-0.1605
PrSm4Tc,25.7941,26.0846,0.2905
Zn(NiGe)2,10.3256,7.7629,-2.5627
PrTm4Tc,18.4536,22.9805,4.5268
Tb4PrTc,26.806,28.6169,1.8109
TlMoAu2,36.6101,39.172,2.5619
Tb2ZrGa,39.7584,37.1367,-2.6217
Li2AgMo,12.3643,12.064,-0.3003
LiSc2Pb,15.9847,17.8483,1.8637
PrTe2Ir,30.5233,31.5594,1.0361
YHgP2S,30.9144,26.4222,-4.4922
Si2HgAs,20.588,15.7387,-4.8493
Ba2NbSb,43.164,36.75,-6.414
Th4TcPt,65.8304,61.1538,-4.6767
Si2HgAs,20.5725,15.7387,-4.8339
Ca3YHg4,7.5371,6.706,-0.8311
Y2Cr,39.9512,15.0788,-24.8724
Er2Si4GePt3,38.7112,27.5548,-11.1564
CaPSCl2,24.8701,19.1079,-5.7622
ErTm(MoN2)2,10.7156,13.4039,2.6883
CaMn2Zn,54.8213,44.3474,-10.4739
NaY2GaHg,26.9868,21.2484,-5.7384
CuPO,9.3863,6.361,-3.0254
AcHgTe,34.7095,35.3864,0.6769
AcH3Pt,25.7996,22.5373,-3.2623
BiSBrN2,26.7468,23.7995,-2.9474
Cd2Ni,15.1654,15.793,0.6276
DyY3Hg4,21.8285,18.0246,-3.804
CaMn2Zn,50.1535,44.3474,-5.8061
NaAlTlSn,24.8449,25.0284,0.1835
ErTa4Mo3N8,13.5935,16.4442,2.8507
Al2Fe6Co,8.1112,8.1042,-0.007
TaH2I3,13.3526,15.7939,2.4414
SrTcW,61.105,47.4681,-13.6368
TbSm(YHg)2,20.8955,19.0514,-1.8441
CaZn,0.0,0.9838,0.9838
CeZr,54.4568,48.8833,-5.5736
Sr2TlPb,32.0962,33.7731,1.6768
AlCuN,11.5478,8.6001,-2.9476
ScS,48.3604,0.0,-48.3604
ScBi,12.474,21.452,8.978
SrTl2Br,30.7057,32.145,1.4393
La2Ta2Sb,38.5454,32.1976,-6.3478
Y2Cr,39.8862,15.0788,-24.8074
Fe2(Co2Ni)3,34.5089,24.3114,-10.1975
Ba2Sr2Cd3,14.7137,12.6886,-2.0251
Th3Sn3H2,26.5578,31.2267,4.6689
Sm(Er2Tm3)2,30.1374,32.3557,2.2183
CaZn2,5.0593,6.0184,0.9591
Er5Pd2Pb,23.4704,27.2071,3.7367
NiGeN2,0.0,0.0,0.0
Th2Bi3Pb,57.6248,59.6939,2.0691
YCr,52.9941,11.7944,-41.1997
BC,29.5013,43.3092,13.8079
LaY(MgHg2)2,13.0294,10.0997,-2.9297
MnAs,41.1175,37.5766,-3.5409
NiPt,24.0777,13.7168,-10.3609
AcHPt2,60.285,46.6933,-13.5917
CrCo2HgN,48.0458,41.2822,-6.7636
Sr2Nd2In3,19.0612,20.6924,1.6312
SiAgBr,19.9013,16.4355,-3.4657
TiReN2,64.562,64.0108,-0.5512
AlSi2Br,21.3189,16.9677,-4.3512
SiAgBr2,17.5391,14.2541,-3.2849
CoSb2TeCl,29.6165,24.2036,-5.4129
Li2NbRu,40.1644,35.4596,-4.7048
Nd4P3,14.3236,18.7276,4.404
LaIr2Rh,46.7161,40.5392,-6.1769
AlAgBr2,14.1903,13.0021,-1.1882
TaPt2I,53.755,43.2169,-10.5381
Al2SiBr,18.3438,16.1187,-2.225
LaHgMo4,19.1945,18.998,-0.1965
ScIr,16.6555,7.0443,-9.6112
SiAgBr2,17.6636,14.2541,-3.4095
SiAgBr2,17.8996,14.2541,-3.6455
NaAlBr2,12.0919,12.5671,0.4752
CdMoBr2,14.4417,16.7097,2.268
ZnO2,22.1303,17.2158,-4.9144
Te2IrI,38.3577,37.6252,-0.7325
Na(AgBr2)2,18.9344,16.4279,-2.5065
Al2AgBr,12.4718,11.7995,-0.6723
YMg2HgO,18.1023,16.0002,-2.1022
Na2NbBiO5,19.6244,17.9002,-1.7242
ZnAs3O,20.3828,16.6853,-3.6976
Co2SCl,18.8125,16.3659,-2.4466
Tl2SbIr,48.0626,47.2235,-0.8391
NaLiRe2,21.5236,23.443,1.9194
Al2AgBr,12.378,11.7995,-0.5785
NaScTi,14.2679,18.5157,4.2478
Rb2AlP2,17.6594,12.2827,-5.3768
BiSbTe2C,49.7279,42.0883,-7.6397
CeLuZrSc,40.6246,38.0832,-2.5413
Eu2ZnPt,37.8959,31.6271,-6.2689
Sc2BiAu,22.2392,26.6212,4.382
DyEr2Cd,26.178,29.034,2.8559
CaY,0.0,15.0232,15.0232
Mn2AsO,76.0712,65.5872,-10.484
GdZn2Sb,22.1565,21.301,-0.8555
SnSbPb2,42.7847,41.5873,-1.1974
VCo,26.8924,26.2009,-0.6915
TaInCo2,38.3412,31.4888,-6.8524
CeGdSb,32.6145,31.317,-1.2975
Ce6Al2Sb,21.9931,23.2157,1.2226
CaWN3,17.8765,17.9136,0.0371
ZrScCr,48.6765,39.1687,-9.5078
NaNiO2,0.0,0.0,0.0
Nd2Th3Tc2,61.8955,60.8815,-1.014
MnZn2As,31.3325,27.6566,-3.6759
Er5Fe2Bi,19.2491,23.2437,3.9945
LiPrSm,3.6082,7.3043,3.6961
Sr3(AcIr)2,41.345,38.7522,-2.5928
PtAuBr2,41.8245,35.6837,-6.1409
CaAs,7.2157,9.9847,2.769
Tb(Sm3Al)2,20.1482,22.5485,2.4003
Er5Fe2Sb,22.846,24.0944,1.2485
AcEr5Tm2,20.8162,25.1219,4.3057
Zn2Sn2I,13.8126,14.9428,1.1302
Er5GaFe2,17.0211,19.0699,2.0489
Ti2SnPb2,29.2591,27.4449,-1.8141
LiY(MgHg2)2,7.8302,6.8801,-0.9501
Sm6TmAl2,20.5989,23.0113,2.4124
Tl(InAs)2,22.1417,23.2846,1.1429
InReAs,23.7939,27.565,3.7711
CaMnAs,37.8351,33.6104,-4.2247
YMgHgPd,18.1324,15.859,-2.2734
YMgReHg2,19.3201,17.794,-1.526
Mn2As,62.3642,51.5263,-10.8379
YMg2ScHg4,7.2518,6.7789,-0.473
MgU,29.6129,36.2047,6.5918
Na2NpOsO5,10.0067,12.7282,2.7215
CsCaGa3,11.2804,11.9615,0.6811
CsCa3Ga,9.5336,10.3027,0.7692
AcHPt3,66.1364,49.1643,-16.9721
Er(InPt4)3,72.148,50.0345,-22.1135
HfTcAu2,82.804,70.6159,-12.1881
Er5InAu2,27.4865,30.6572,3.1707
ZnSbMo2,21.1473,20.7402,-0.407
Nd2ZnI,19.4711,21.4971,2.026
CaZn,7.4472,0.9838,-6.4635
Ti6Al2Pb,11.5045,12.6187,1.1142
CeScPb,27.3702,30.3372,2.967
Na5ZrS5,44.8382,33.4176,-11.4206
Tm6Al2Pb,22.1214,25.1559,3.0345
CaZrSn2Pb,40.1228,36.3237,-3.7992
TcIr4Rh,52.5605,51.2614,-1.2991
SrScSb,18.2263,17.1469,-1.0794
Ce6Bi3N,24.5504,27.3094,2.759
Y2GaRu,17.752,16.3448,-1.4072
Cs2HgAu2,26.3175,27.7029,1.3853
Na3U(NiSe3)2,36.2478,30.8063,-5.4415
ZrCdW2,49.0152,48.4474,-0.5678
Cd(TcSe)2,61.0335,50.9952,-10.0383
AlCl2,3.0824,4.9384,1.856
NaSn2Pt,34.1295,26.5737,-7.5558
Ta2ZnSe,32.3012,34.7324,2.4312
SbRuPb,38.0233,36.6956,-1.3277
Na3Nd2TmTe6,32.5678,30.8451,-1.7226
SrSn3B,15.5257,16.4826,0.9569
BaZn(SnS3)2,33.8661,24.9443,-8.9218
Li4YHg2,6.7504,5.7443,-1.0061
HgPbW2,33.2405,36.2285,2.988
K5Sr3Br12,1.9057,2.3196,0.4139
ZrCdW2,48.7566,48.4474,-0.3091
CaYMgHg,14.2949,12.6114,-1.6835
RuN,16.896,15.8714,-1.0246
AlCO2,15.8837,14.4711,-1.4126
RuAu2I,37.0344,36.5602,-0.4742
CdTc2Se,63.6137,54.7263,-8.8875
BaMnSi2Pb,36.655,30.2896,-6.3654
YHf2F11,19.107,13.2164,-5.8907
YMgSnHg,19.7248,16.5083,-3.2165
AcH4Pt,20.7018,18.5217,-2.1801
Ca2ScTe,17.4188,15.1298,-2.289
Cr3(SeS)2,33.2166,25.4765,-7.7401
TcOs4Rh,51.4787,50.2811,-1.1976
FeH6Ru,11.3504,8.5103,-2.84
PIrBr,29.3282,26.0468,-3.2814
NpNi2F11,6.2457,6.4405,0.1949
HfTiH,49.5257,37.6305,-11.8952
Th2MnF11,13.6593,12.6995,-0.9597
YMo2F11,5.9873,3.566,-2.4212
Th2ScAl6,17.5419,19.3112,1.7693
TlInAs2,22.9495,23.9717,1.0222
Tc2Ru3Pt2,59.0361,48.7795,-10.2566
Li2TcPb,36.9489,34.8209,-2.128
PaInRu,26.448,31.2736,4.8255
TlInAs2,22.9194,23.9717,1.0523
Sm3(SeS)2,38.7555,33.0208,-5.7347
Ni2AgSbP,26.2166,20.8933,-5.3233
Y2MgHg,25.8322,20.5538,-5.2784
Na2PaPbO5,17.328,17.4563,0.1283
LiAl2O,12.7074,14.5104,1.8031
Cs(KHg)2,8.539,8.3364,-0.2026
TcTe4Rh,46.061,41.2126,-4.8484
Sm2AuO2,17.9632,19.6297,1.6665
TaCrIn,56.0435,43.4604,-12.5831
Re2NiOsRh,52.8281,41.9683,-10.8597
AcH2Pt,37.8322,33.3483,-4.4839
Zr(TlCu)2,38.7618,36.3266,-2.4352
Pr3(TeS)2,24.5662,20.6356,-3.9306
CaMoN3,0.0,0.0,0.0
Sm5PS4,33.961,30.6266,-3.3343
Ca2InOs,18.179,20.0469,1.8678
Tb3(TeS)2,38.0134,34.0769,-3.9364
CaInOs2,27.759,27.9986,0.2396
Ce2NdAl6,10.2209,12.2558,2.0349
Hf2TlCrAu,79.6445,62.7729,-16.8716
SrTePd2,17.7244,20.0273,2.3029
Ca2InOs,18.0877,20.0469,1.9591
ScCd2Tc,71.7535,62.6428,-9.1107
Ce(PmAl3)2,9.8095,12.2272,2.4177
Tb(CeAl3)2,10.0441,12.4619,2.4178
NaSmSn,23.1323,23.4516,0.3193
Tm2SnO2,52.0035,44.2988,-7.7048
PrMnPt4,74.7959,52.6312,-22.1648
LaSbOs,46.4265,39.0791,-7.3475
TiPb3F,34.2397,34.8954,0.6557
ZnInPbO4,18.0338,17.3645,-0.6693
Ba2Au2S3,36.7353,30.6514,-6.0838
LaOs2Rh,46.4744,41.1563,-5.3181
CuSn2P,31.4916,29.4419,-2.0497
Pr6Sn2Ir,0.2024,3.1829,2.9805
ZnGeOsO2,23.8972,20.7742,-3.123
AlClF2,19.3829,15.9562,-3.4267
ScCd2Tc,71.7693,62.6428,-9.1265
ZnOs2O,38.4347,36.3387,-2.096
CuSn2P3,24.8395,23.2816,-1.5578
TlTc2Te,70.5223,63.4876,-7.0347
Ga(SiAg)2,20.4527,15.7268,-4.7259
NaTmGaSn,20.8222,21.6019,0.7797
AgBiPtRh,56.19,44.9069,-11.2831
K(BaGe)2,2.8295,4.7215,1.8921
GaSiAg,14.7862,12.1585,-2.6277
HfScS2N,50.4533,40.2192,-10.2342
ZnMoOs,27.1133,26.4219,-0.6914
Y3NiHg3Pd2,39.7511,33.5746,-6.1765
TlIn2As,25.2472,26.5896,1.3424
LiCl,5.1489,5.0792,-0.0697
Y2Mg2Hg,21.0821,17.3246,-3.7575
Ba(YHg)2,28.9541,23.9073,-5.0468
NaSn2Mo,32.4432,25.8547,-6.5885
CaZn3,8.3492,7.8537,-0.4955
Tl2InAs,33.0105,34.3603,1.3497
Na2Sn4Pt5,52.2859,37.9143,-14.3715
Na2PuPtO5,16.039,14.4097,-1.6293
YMgHg6,6.6279,5.3309,-1.297
NaSmTmSn,25.0021,26.0042,1.0021
Tc2TeW,67.1077,61.7035,-5.4042
PuSbAs2,33.9209,32.8119,-1.109
Na3HfSn,49.0365,37.2393,-11.7973
Tl2In2S3,44.2303,38.1117,-6.1186
NaTmSn2,23.8035,24.3717,0.5682
ScSe2I,30.9043,27.2083,-3.696
NaSn4Bi,27.0646,26.921,-0.1436
Y3MgHg4,18.8589,14.9522,-3.9068
NaSnBr3,15.116,14.6274,-0.4886
Na2SnBr,20.1224,18.4603,-1.6621
Na2SnMo,34.4387,27.3124,-7.1262
LaZrBr2,42.5619,33.0092,-9.5527
LaZr2Br,64.9067,52.518,-12.3887
Gd2SiI,23.2023,23.6456,0.4433
Cs2KNpOF5,14.819,15.0178,0.1988
PRuSe,16.1331,17.1932,1.06
LaZr2Br,65.0388,52.518,-12.5207
LaZrBr,54.4873,41.3718,-13.1155
NaNbSn3,46.9868,40.8628,-6.124
Nb(GaI)2,37.9944,32.8121,-5.1823
YGa2Ru2C,27.7642,23.076,-4.6882
NaTa2Sn,30.5441,32.6561,2.112
Ca2NdYHg4,7.4269,7.5316,0.1047
Na2SnBr2,15.247,13.9011,-1.3459
CdNi2,3.7377,5.961,2.2234
Na3SnTe,27.4568,24.0666,-3.3901
LaZrPb,67.4493,57.2489,-10.2004
La2ZrBr,52.9797,39.4486,-13.5312
AlC,13.2079,10.012,-3.1959
Tl3SbRu,44.0222,42.2731,-1.7491
NaCd2GePt,32.2269,25.8226,-6.4042
Na3(SnAs2)2,17.032,16.3876,-0.6444
LaZrPb2,63.6168,54.9899,-8.6269
Cr2SiAg,16.4631,13.7967,-2.6664
La2ZrPb,63.4359,49.9306,-13.5053
LaZrBr,53.7407,41.3718,-12.3689
ZrMoF3,27.7768,22.1825,-5.5943
Li2Al,2.5245,4.2052,1.6808
CeYHgOs,28.9718,28.2862,-0.6855
LaZrPb2,63.4742,54.9899,-8.4843
NdLuRu,24.5591,28.3481,3.789
NaAgSe2Br,32.7069,26.4637,-6.2432
NaSn2Pb,26.2065,27.3563,1.1498
IrOsI2,34.3981,36.0724,1.6742
Na2CuSn,41.9842,35.3385,-6.6457
Y4HgTe5,32.8441,29.8044,-3.0397
NaTl2InI,33.8091,33.1804,-0.6287
InRu5I2,25.2062,23.7609,-1.4453
ZrReTc2,80.8503,70.7861,-10.0642
LaZrPb2,63.5871,54.9899,-8.5972
KSb3Rh,39.1793,29.569,-9.6103
DyFeB,9.1352,12.7311,3.596
Li2TaMo,13.5999,16.3288,2.7289
LaZrBr2,42.63,33.0092,-9.6208
Na5(CdSn)3,22.0934,20.211,-1.8824
SrPmSm2,22.3038,24.997,2.6932
Li2Cl,3.2886,4.8839,1.5952
LaCo2Ir,27.0365,24.9087,-2.1278
Pr3URu4,35.4674,34.1693,-1.2981
NaSn3C,31.4108,26.6444,-4.7664
ZrReNi6,10.3241,6.6396,-3.6845
AcTiSb2,39.5141,36.267,-3.2471
TlNi6Rh,1.0223,3.6867,2.6644
Ni6AgRh,0.0,0.0,0.0
ZrNi6Mo,6.6968,5.9643,-0.7325
TaSiSe,33.5811,31.0911,-2.49
TlInNi6,0.0,3.1441,3.1441
Ni6OsRu,0.0,0.0,0.0
Ni6HgMo,0.0,0.0,0.0
SrYNi6,12.8812,11.3791,-1.5021
Ni6HgIr,0.0,0.0,0.0
KN2F11,4.7203,2.6311,-2.0893
Na2SnBi2,32.6726,32.1872,-0.4854
MoRh2Pb,41.57,36.4202,-5.1498
NaU2Br11,15.1521,15.5707,0.4186
Cr2SiAg,16.4425,13.7967,-2.6458
Cr2SiAg,16.648,13.7967,-2.8513
OsRuCl3,15.3947,15.9541,0.5594
Na3SnN,26.5908,21.4196,-5.1713
Tc3RuC,75.7877,61.3738,-14.4139
Sc3PaP4,43.5709,36.6714,-6.8994
HfNb2Hg,106.7286,83.9926,-22.736
Zr2BeSbMo,54.7952,42.4611,-12.3342
SrSbRh2,38.5768,30.0644,-8.5125
CeSnPd3,16.2854,17.0528,0.7673
Dy2ThAl6,14.9576,17.557,2.5994
Cr2SiAs,21.1117,18.4129,-2.6988
Ge2(PbAu2)3,41.8147,42.9146,1.0999
NaSnRu2,19.8417,21.153,1.3113
Nd2Sm7Y3,22.2591,24.373,2.1139
U4TcRu,63.7998,65.1588,1.3591
RbCrGa2,0.0,0.593,0.593
Cr2SiAu,20.4788,19.8848,-0.5939
Te8WAu2,42.856,41.3081,-1.5478
Sr2Cd3AgSn4,21.5739,19.8372,-1.7366
Cr2SiAu,20.3362,19.8848,-0.4514
Ac2Al4InHg3,15.7635,17.0798,1.3163
TeWAu2,44.3564,45.5601,1.2037
ScCl3,14.3325,16.3401,2.0076
NaHfSn2,48.3091,39.1354,-9.1738
TeWAu2,44.3208,45.5601,1.2393
SiIrN,0.772,1.4159,0.6439
CsNaSnSb2,28.4448,24.7505,-3.6942
NaSn2SbIr,31.5625,29.2159,-2.3466
NaTiSn2Sb,31.2802,25.1131,-6.1671
PmNdSb2,33.9243,31.666,-2.2583
EuScTl,27.8952,29.8401,1.9448
Al2OsSe,24.0587,23.3833,-0.6754
Pb2Br2O,32.5017,28.0667,-4.435
LiPm(MgPd2)2,12.0241,14.3058,2.2817
Sm4TcAu,33.9995,36.044,2.0445
Sm6Hg3N,11.3097,12.9693,1.6596
NaYHgAu2,34.2452,31.2353,-3.0098
DyPa3(MnN3)4,31.2588,29.1394,-2.1193
I2(OF2)3,10.1097,7.9268,-2.1829
Cr2SiAu,20.54,19.8848,-0.6551
Be2NiBr,1.7761,4.2848,2.5087
Be3ReTe,17.4668,17.9557,0.489
Al2OsSe,23.8793,23.3833,-0.4959
BRuPt3,59.2136,41.6193,-17.5943
NaTa2Sn,24.6018,32.6561,8.0543
Be2ReTe,21.014,23.4109,2.3969
BeRe2Te,23.9913,27.2531,3.2618
TaGa2Sb,40.5862,34.7827,-5.8035
Te2IrI,33.9557,37.6252,3.6695
Cr2SiAu,20.4491,19.8848,-0.5643
YNiHg2B,41.3475,34.6333,-6.7142
BaCr2Si,16.9242,13.889,-3.0351
Hg2PIr,15.8468,14.8955,-0.9513
LaPt2Rh,69.4358,46.9414,-22.4943
MnFe3I,33.2458,27.8398,-5.406
NaCdSn3,21.1703,20.8848,-0.2855
Ac2SmEu,45.6337,47.92,2.2863
Rb2Se2S3,38.1707,28.0507,-10.1199
NaCaRu2,0.4604,3.6027,3.1423
Na2SnBr,17.3733,18.4603,1.087
NaLi2SnRu,13.5556,13.2786,-0.277
Na2CuSnBr,35.7418,29.9819,-5.7598
NaCaSnPb,25.3835,25.2787,-0.1048
NaSn3Pb,28.41,27.7708,-0.6392
GeF,-0.0,0.0,0.0
Tb2YErHg2,17.9184,18.4132,0.4947
FeCoAsRu,31.3942,26.1368,-5.2574
Cr2CoNi2,23.6784,19.7823,-3.8961
Tb2PrYHg2,12.2251,12.7003,0.4751
Ac2Cu3Ge4Pt,27.0005,25.5469,-1.4536
Tm2HfCu,52.8683,45.0873,-7.781
Ac2InSb4Pd3,38.1264,34.5333,-3.5931
Ac(ErGa)2,23.396,27.0049,3.6089
YZnNiHg,43.207,38.0905,-5.1165
AcTlIO,45.0805,45.5457,0.4652
Ac2PuGe3Pt4,57.8047,47.1674,-10.6373
RbZrGa,32.1515,28.7252,-3.4264
CdCo2Ag,16.0244,16.6847,0.6603
Ta2TePt,51.2678,46.4628,-4.805
Al2Zn2Pb,12.35,14.1646,1.8146
TaTePt2,64.435,50.7388,-13.6962
Sn3HgTe,21.3961,20.7917,-0.6044
Hg2Te2Pb,27.2855,26.7657,-0.5198
Ta2SiBr,25.131,28.4834,3.3525
Pr2MnIr9,39.9401,41.145,1.205
Mo2PF,16.1683,13.1077,-3.0605
SrGaPb2,31.6176,33.4596,1.8419
Y3Ga3Rh,10.9157,11.4345,0.5188
CsSrTa,24.9528,20.2631,-4.6897
CsZrTa2,50.693,47.9355,-2.7575
CsYHgSe3,31.1174,25.451,-5.6663
Cr2ReI,14.2943,16.0031,1.7088
Pr3(ReC2)2,35.0145,27.0592,-7.9553
NdYHgAu,29.9749,28.5445,-1.4304
K2YC,30.9102,26.2128,-4.6974
AgAs2Os,23.577,24.4464,0.8694
CoTeI2Cl,20.8658,20.5236,-0.3422
YZr4Hg5,44.0534,35.3181,-8.7353
BeOsRh2,35.009,29.9625,-5.0464
Hf3Os5N12,25.2494,15.0035,-10.2459
Pb2OF2,7.8828,11.9901,4.1073
Er4TcTe,24.0615,26.0854,2.024
Bi2Rh3S2,46.686,36.7582,-9.9278
Tl2InAs,32.9881,34.3603,1.3722
Ac2ScCrSe6,38.7633,33.8554,-4.9078
CaY2Si,26.8142,23.297,-3.5172
Sb2AsAu,32.8478,29.9087,-2.9391
AgAsOs2,31.9435,34.2482,2.3048
Na2TlInF,24.8758,22.8374,-2.0384
CrNi2W,27.4377,27.3802,-0.0575
Na3Np2TlTe6,42.4102,40.3256,-2.0846
TmPu(ScTe2)2,35.9922,34.5786,-1.4136
SbAsAu2,37.4558,36.2723,-1.1835
Cs2RbCeNb2O8,24.259,20.6204,-3.6386
SiTcSb3,49.6828,38.8131,-10.8697
SbAsAu,34.2015,32.8489,-1.3525
Ag2AsOs,29.0438,27.9068,-1.1369
LaFe2Cu,33.7422,25.6381,-8.104
Sb2AsAu,37.0438,29.9087,-7.1352
NdGaPdPt,36.9787,30.8518,-6.1269
Pt2Se,75.9353,54.5417,-21.3936
DyPaNb,71.1449,68.9286,-2.2163
Zn(InI)2,18.5603,19.1394,0.5791
YMg2BeHg,11.2581,9.829,-1.4291
AgBiWC2,79.0501,60.1221,-18.928
CaY(CdHg2)2,11.2583,10.5391,-0.7192
MoP2WO,71.6251,57.3908,-14.2343
La2Pr2O,30.1156,24.5409,-5.5746
Ca4ErTl2,21.5489,22.9229,1.374
Cs2GeSbF6,16.4891,14.6789,-1.8102
Zr3Co3Sn3H,37.0728,32.3009,-4.7719
LiAc2HPt6,66.284,48.4361,-17.8479
YMgHgBi,26.6502,25.059,-1.5912
Nb2GaI,73.6252,61.9939,-11.6313
La2NdAl6,16.1353,13.4381,-2.6972
NbGaI,52.6376,46.9644,-5.6731
Sc2AgPd2,15.4748,13.2149,-2.2598
SrTcTe,49.3766,44.5852,-4.7914
CoAsSe,41.1728,39.5694,-1.6033
TbScRe4,46.3029,44.4231,-1.8798
Eu2TcPd,41.9267,40.3117,-1.615
Y2MgHg2,17.3775,14.1382,-3.2392
La(PrAl3)2,7.4112,6.158,-1.2532
SmY2Hg3,16.876,14.822,-2.054
Np3(SeS)2,58.7791,54.9303,-3.8488
InMo3P,23.2164,20.8313,-2.3851
LaY2MgHg4,18.9976,14.5921,-4.4055
AgHgOs2,29.0368,30.5621,1.5254
Pm2NdAl6,10.1416,12.0614,1.9198
CaYHgAu,25.0563,23.7562,-1.3001
Cs7Rb5O6,9.3987,9.8855,0.4868
LiCuO2,12.1713,13.1322,0.961
YNiHg2Rh,43.3847,35.4756,-7.9091
Tc2Ge2Br,37.2436,33.829,-3.4146
YZnHg2S,22.7855,17.2561,-5.5294
SiC,1.832,1.9098,0.0778
Be2CdPb,20.4247,20.7203,0.2956
MgRhI3,24.1224,21.246,-2.8764
LiTb2V,45.8229,40.6137,-5.2092
MnTl3Si,54.1048,48.8846,-5.2202
BeCd2Pb,24.0807,24.1234,0.0427
Np2NbAl6,33.1858,32.6241,-0.5618
Cd2FePb2,31.161,30.8839,-0.2771
PrAsIr,0.0,3.1955,3.1955
IrIBr2,20.0308,24.4653,4.4346
Nd2Se2O,20.2277,19.4934,-0.7343
CsYMg2Hg,16.5535,14.3506,-2.2029
BaNdTe4,26.7097,26.8624,0.1526
GdBiRh2,45.0788,39.5482,-5.5306
YMg2HgCl,32.976,32.1629,-0.8131
Ba3AgRu,10.6407,9.883,-0.7577
NaGdBi,35.888,35.8028,-0.0852
Y(GaRh)3,21.1947,16.1172,-5.0774
Nd(TmAl3)2,11.4576,13.3832,1.9256
Eu2GaBi,29.2917,31.0649,1.7732
AcBiHPt,51.433,46.1447,-5.2883
TlSe2I,40.2453,36.4785,-3.7668
RbLiTe2,23.3188,21.1241,-2.1947
Y4Hg5Pb,25.015,20.9131,-4.1018
RbLiTe2I,23.8689,21.8498,-2.0191
Tb2Er2Tm3,25.0705,28.3792,3.3087
BaCaRe3,37.2005,34.4736,-2.727
Fe2SnHgPb,22.2906,19.5534,-2.7372
TlTe4Au,44.3932,42.8104,-1.5828
Co2Cu,21.3749,21.3825,0.0076
AcBi(H4Pt)2,24.8491,21.1082,-3.7409
Ce2TaAl6,11.3764,13.5966,2.2201
Ba3HfCr,35.182,25.7047,-9.4773
BeSbCl3,12.3824,9.6459,-2.7365
K2AlTe,17.2053,16.3684,-0.837
YMgHg3,11.0859,8.5843,-2.5016
FeHg2Pb,19.1988,17.4508,-1.748
Dy8IrPd2,26.5898,28.6744,2.0845
BaZn2Pb,16.8724,18.1801,1.3077
Fe3CI,17.3532,14.3414,-3.0117
BaTlTe4,35.978,34.9999,-0.9781
BaTmTe4,27.8872,27.8579,-0.0294
Li2Ca2I,4.5922,5.595,1.0028
FeNiC,28.8143,19.3547,-9.4596
Si2Ag2As,25.3608,20.2223,-5.1385
ThCd5Ag3,28.4863,27.0088,-1.4775
TaCuSe2,36.0753,32.0414,-4.0339
ZnTe2P,24.2028,23.956,-0.2468
SiAg2As,32.5112,27.2036,-5.3076
Er3Al3Cu2Pd,14.6378,15.4705,0.8327
Li(BC)3,38.0676,27.1488,-10.9188
Pu(PaAl3)2,24.6886,27.2784,2.5897
CoReC2,55.6025,44.8839,-10.7185
Y2GaHgCl,44.2008,40.8754,-3.3254
EuTlGa,28.8247,30.6907,1.8659
TbYHgPb,31.9501,31.1534,-0.7967
AgAs2Os,23.5384,24.4464,0.908
Na2AsIr,21.3484,20.3514,-0.997
LaCeErSn,31.48,29.5041,-1.9758
LiBC,28.7111,22.9415,-5.7696
Na3TiP,21.8379,17.7734,-4.0645
GdScCo2,18.7212,17.4813,-1.2399
TaCuAg2,27.6923,26.1874,-1.5049
CsAcTe4,37.9175,38.5559,0.6384
Pr2NdAl6,4.4026,5.5917,1.1891
LaTlRh,50.1588,41.6889,-8.4699
Y2TlW,39.477,32.9588,-6.5182
Rb2SrTaI6,21.4314,19.3954,-2.036
BC,29.6953,43.3092,13.6139
EuPtPb,56.1426,47.7494,-8.3933
Eu2PtPb,49.0467,42.9805,-6.0661
Ta2CuAg,22.5745,26.3354,3.7609
EuPtPb2,48.7184,43.1069,-5.6115
TaCuAg2,27.8886,26.1874,-1.7013
Pm2EuBi,33.1556,36.1245,2.969
Ta2CuAg,29.1053,26.3354,-2.7699
CoSb2Pd,30.6336,25.2484,-5.3852
AcErZr2,73.0188,64.9408,-8.078
LuSnSb2,35.6899,31.6965,-3.9934
KHf2SbP,70.7037,51.3857,-19.3179
KTeW2,27.9375,31.5879,3.6504
Ta2CuSe,33.0652,35.1077,2.0425
LaCo2Mo,19.9574,18.4656,-1.4918
LaMnN3,23.4921,17.5501,-5.942
NdGa5PdPt2,33.4458,25.6952,-7.7506
Sb2P2C,28.7283,20.889,-7.8393
Li2NiOs,12.5318,14.6521,2.1203
Gd2CoPt2,53.1418,40.3707,-12.7711
AcAl2H7Pt,14.4611,12.4498,-2.0113
Tb3Sm2Y7,19.0559,21.0448,1.9889
Sc2CrRe,37.2943,31.3557,-5.9386
AcHo2As,32.3304,35.4714,3.141
Li2NiOs,12.451,14.6521,2.2011
Li2NiOs,12.359,14.6521,2.2931
CaBe,11.3005,6.8916,-4.4089
LiTcBr2,38.4889,33.3569,-5.132
Pa2Os2Pt,61.1341,59.105,-2.029
CsBaTmWO6,9.929,11.5594,1.6304
Mn2In4Te,46.4279,40.7015,-5.7264
MnIn2Te,45.5562,40.4107,-5.1455
Li2TcBr,32.4674,28.2233,-4.2441
InPt2,66.1635,46.8366,-19.3269
MnIn3Te,40.4366,36.4317,-4.0049
Rb2TeRh,24.0696,19.2281,-4.8415
