Formula,E_hull_DFT (eV/atom),E_hull_ML (eV/atom),Delta (ML - DFT)
KHfTc2,86.564,67.0082,-19.5558
Th2BeSi3Ir4,38.4155,37.7551,-0.6603
Zr4Tl5,72.0452,65.2864,-6.7588
KSi2S,25.525,18.2078,-7.3172
BaPr2RhO5,2.078,0.0,-2.078
AcTaTlO5,10.1231,12.8325,2.7094
Zr2Mo,61.3811,62.6381,1.257
BiRu3Br,28.8191,27.4562,-1.3629
Y4Ho2N,31.5968,30.8804,-0.7164
ZrAu4Br,49.8822,48.6044,-1.2778
NaSbRu,23.5513,23.2947,-0.2566
ZrMo,37.487,43.2123,5.7253
YEr5Tm2Th,27.2671,29.458,2.1909
BiRuBr2,28.5603,28.2303,-0.33
NiHPd,8.0948,10.1915,2.0967
Zr2Tl,76.0146,69.2031,-6.8114
ZrTaSe2Br,49.0206,41.3413,-7.6794
YHoSeN,48.606,44.0735,-4.5325
TlMo2,20.4061,26.6751,6.269
TlMo2,20.0792,26.6751,6.5958
SrCrS2,35.5867,25.7322,-9.8544
RuBr2,20.0962,18.1331,-1.9631
Ac2Si2Au,35.3707,36.1793,0.8086
YHoZr2N4,42.2802,36.9934,-5.2868
ZrTl2,62.4139,60.8006,-1.6133
NaSrUO4,13.0161,15.5024,2.4863
Pm2Er6Tl,30.7305,32.5304,1.7999
Ac2Si3Pd4Au,28.8028,27.8157,-0.9871
ZrTlMo2,45.1278,44.4323,-0.6956
Ca2NdIn,10.3647,12.3903,2.0256
BiRuBr3,25.814,23.7775,-2.0365
SrScRh2,28.624,23.1893,-5.4347
Nd3ErGe2C,25.4823,24.2533,-1.2291
MgTl2,32.6432,35.1939,2.5506
ZrTlMo2,45.4353,44.4323,-1.003
ScAlIn3,16.9178,15.1158,-1.802
Ac8Bi4Te3As,53.181,54.3732,1.1922
Ta2CuSe,33.0964,34.5441,1.4477
RbPS2,36.5484,27.6816,-8.8668
Th2Be3Si4Au,36.5589,32.435,-4.1239
Y2CoNi2,71.0149,61.1615,-9.8534
NpGe2Rh,34.1415,33.0282,-1.1134
NaPS2Br,32.0884,26.891,-5.1974
BaCd2RhO5,9.6568,8.5865,-1.0703
Ac2Be(Ni4B)3,11.31,13.8303,2.5203
ZrMoO2,42.6319,37.7575,-4.8744
Zr4Tl,89.7031,77.1977,-12.5054
Tb3PrHoTm,18.1115,20.1641,2.0527
Ac2B3Rh12Pb,52.0874,43.2918,-8.7957
Sr3MnGe,30.2893,26.6437,-3.6456
SrCrP3,27.4205,24.4824,-2.9381
Ac2Si3GeAu4,36.6049,35.6765,-0.9284
Na6Al,22.1298,18.2606,-3.8692
NaSmSnHg,17.0844,17.5752,0.4908
Hf2BiRh,97.655,73.804,-23.851
NaAl,12.9601,11.7159,-1.2442
ZrTl2Mo,54.1919,52.0354,-2.1565
NaAlSi,24.1113,21.0573,-3.054
PrDy2(FeSi)6,12.8821,10.6156,-2.2664
SmNpTc4,77.8329,67.9348,-9.8981
Ac2Cu4Si3Au,25.5746,24.1272,-1.4474
SrMgCu,11.4949,9.0089,-2.486
NaAl,11.5476,11.7159,0.1683
ZrTl,69.1179,57.1584,-11.9595
Y(CoNi)2,50.5069,42.9326,-7.5743
Pr7Y3Ho2,7.2498,7.8691,0.6193
TiNb4Ir5,78.2973,69.9049,-8.3924
SrAcSiAu,45.4743,41.3538,-4.1205
YCo2Ni,50.994,45.7327,-5.2614
LiY2Co,28.0039,24.8678,-3.1361
Tb4BSeS2,32.0752,28.0639,-4.0114
TaTcSe2Br,48.1658,40.6253,-7.5406
Na(AlSi)2,28.2396,23.0353,-5.2042
Ac2Zn4SiAu3,31.3954,31.6237,0.2284
BaPr3Pt,14.7271,10.5275,-4.1996
NaGaSeO4,20.6866,17.0583,-3.6283
Pr5YHo4,12.1193,12.7001,0.5808
Zr(MoO4)2,22.816,19.375,-3.441
AcIn(SiAu3)2,39.667,39.6885,0.0215
PuSb2As,42.6938,40.1835,-2.5103
MoPd,0.0,3.9008,3.9008
NaP2PtS,36.5604,30.5033,-6.0572
YMn2Co,67.0241,54.3477,-12.6764
K2Zn2Bi,16.8854,17.1754,0.29
Na2ErGaO4,17.5824,15.8324,-1.75
Ac3(Si2Au)2,37.86,36.1451,-1.7149
BaReTe2,37.1237,33.2878,-3.8359
MnAlPb2,52.3675,48.5434,-3.8242
Pr3CoI3,3.1049,5.112,2.0071
TePb,43.2996,44.0809,0.7813
CrCu2Pb,21.5531,20.1354,-1.4177
Tb6Ni2Ir,17.765,21.2434,3.4785
Tb6Ni2Os,17.6211,21.092,3.4709
Tb6Ni2Pt,23.042,23.2246,0.1826
CrCuPb2,32.0193,31.6304,-0.3889
Ag(SnAs)2,15.031,14.7943,-0.2367
Dy3CoSn3,15.5611,19.4569,3.8959
Nd3CoNi3,18.7103,18.7736,0.0633
Ca2NdDy,15.572,18.3464,2.7744
Co(NiPt)3,46.6241,34.6372,-11.987
Dy6TcNi2,24.0319,25.2432,1.2113
CuSi2Pb,23.8289,20.7552,-3.0737
VZn,68.1975,54.3563,-13.8412
LiAgP2,14.9853,12.7381,-2.2472
Pm(ZnSb)2,21.9978,21.2618,-0.7359
AcSi2Au3,34.2312,33.8369,-0.3943
Er6Ni2Te,20.0593,22.0223,1.9631
Ho6Ni2Te,19.3562,21.2976,1.9414
BeTeAs3,17.9486,15.8978,-2.0508
Th2Al4Ni3Ir,19.9462,22.1651,2.2189
Cd4Hg3,10.8543,11.3199,0.4656
Cr3Ir3Os,21.0744,23.4503,2.3759
PmCd2Sb,26.5065,26.2549,-0.2516
Er(H3Ir)4,11.9537,13.0133,1.0596
InSbAs2,21.4924,22.0153,0.5229
Y2CoNi2,77.387,61.1615,-16.2255
YCoNi2,63.308,53.5276,-9.7805
SrMo,5.9711,8.1656,2.1945
ScCoSi2,26.7583,22.8107,-3.9476
LiAgP2,15.1463,12.7381,-2.4082
Ca2PmPd,1.1463,4.6141,3.4678
Ca3Sm3ScTe8,28.2625,27.0495,-1.213
ThAl3Ni2,8.3675,12.212,3.8445
Y2CoNi,74.1937,64.7207,-9.473
KCdCl2,8.9146,8.9272,0.0125
Ba2NaTlO,14.2484,14.2674,0.0191
Tb4PrNd,21.3178,23.0438,1.726
Pr2Y6Ho3Pu,19.7662,20.8654,1.0992
CeMn2,74.7974,62.9875,-11.8099
Y2CoNi,68.3119,64.7207,-3.5912
Cs(YbH4)3,8.0631,9.1314,1.0683
YCoNi2,63.3477,53.5276,-9.8202
CsGa2SnI8,19.883,20.1434,0.2605
YCoNi,65.9764,58.2286,-7.7478
CdHg3Br,5.9058,6.4793,0.5735
CaAcLuAl,26.6458,29.0274,2.3816
CaTaCd,21.6064,23.5433,1.9368
YCo2Ni5,44.0445,36.8424,-7.202
LaPrYHo3,20.0114,19.9803,-0.031
GdThRu,36.9387,40.5089,3.5703
Na3Tl(NO3)4,6.1594,6.3124,0.153
AcSiAu,41.7572,41.94,0.1828
Sr3CrAs3,4.1848,2.2649,-1.9199
Ce3Mn,43.7351,40.1994,-3.5357
LiAsP2,18.5109,16.2189,-2.2919
Sr3Mn,35.395,31.0109,-4.3841
SrMn2,71.3999,58.6783,-12.7216
GaSnPt2,46.2302,36.2072,-10.0229
SrMn3,71.4241,58.4272,-12.9969
CoPtPb,47.3011,39.0172,-8.2839
GdY3Cu,25.9494,22.8981,-3.0513
CoBiPt,44.9419,39.5343,-5.4076
SrLa5,45.392,35.2673,-10.1247
Pr6Y2Ho3In,10.5371,10.509,-0.028
Tl2CuSe,39.301,37.3791,-1.922
SrCr,0.0,0.4318,0.4318
Dy3Np5S8,53.8239,47.3331,-6.4908
Y2Co3Ni,51.4638,45.796,-5.6678
Ga2PdF,11.4844,10.5494,-0.935
LaIr2,31.8146,32.2005,0.3859
SrLaMn,55.9194,45.0359,-10.8836
AcCe2(SiAu)2,33.455,33.7407,0.2856
SmSiPd2,12.2457,13.7826,1.537
SrLaMn,55.3434,45.0359,-10.3076
NaHfTl2O6,26.1056,22.725,-3.3806
CsMoO2F3,10.3058,11.277,0.9712
Tb2Nd2Tm2Mg,23.8535,25.9697,2.1162
NaVBr2F,35.9312,28.7045,-7.2268
SrCr5,11.3991,9.829,-1.5701
GaBi2Pd,36.694,37.4381,0.7441
SrCr,11.1828,0.4318,-10.751
BaSnSb2,27.3417,25.1412,-2.2005
KTaBr2,14.0878,15.2472,1.1594
LaCe3Mn,45.3076,39.0423,-6.2653
CeCr3,13.5437,13.1852,-0.3584
Ac3Si2Pd9Au,28.1936,28.1833,-0.0103
LaCe3,31.6707,29.7295,-1.9412
Y(CoNi2)2,49.2808,41.0492,-8.2316
SrCa2Tl,20.2454,19.9365,-0.3089
KP3Rh,14.7302,11.8384,-2.8918
YSbAs2,19.1977,19.2213,0.0235
LiP2Au,18.836,18.759,-0.077
CaTi2VFe,41.8574,33.3157,-8.5417
Y2Co2Mo,34.2802,29.292,-4.9881
BaGdY,47.5083,42.8788,-4.6295
NaPaTl2O4,22.6241,23.6693,1.0452
BeFeP,5.6292,6.0954,0.4663
Mn2BeFe,52.3491,41.4731,-10.876
Mn(BeP)2,22.2283,18.1332,-4.0951
K2IrOs,28.489,29.2221,0.7331
TlCo,0.0,7.0195,7.0195
BeFe,0.0,0.0,0.0
CsCoPO4,0.0,0.0,0.0
Y2Co5Ni12,41.8054,34.299,-7.5064
Mn2BeP,51.1344,42.0961,-9.0382
Sb2RhCl,35.8334,29.4408,-6.3925
PrYHoEr2,15.6105,17.9322,2.3216
BeFeP,5.1527,6.0954,0.9427
TlCo2,17.01,21.2822,4.2721
NaCa2W,16.5427,17.2704,0.7277
Tl2CuCl4,17.5716,17.8462,0.2746
Mn2BeFe,58.8888,41.4731,-17.4157
Ac2Ga3Cu4Pt,28.5972,25.249,-3.3482
CuTcPt2,69.7341,53.7607,-15.9734
BeFe,11.8789,0.0,-11.8789
Ac2SiGe4Au3,31.7766,32.226,0.4494
ScReRh2,57.5569,43.9533,-13.6035
MnBe2Fe,36.9169,28.8609,-8.0559
MnBeP,35.1288,29.1499,-5.979
CuReTc,46.6814,45.213,-1.4684
KP2Rh,16.6501,14.0521,-2.598
Np(Ni3Au)2,22.6928,24.4594,1.7667
PrYHo2Tm,15.6816,18.9765,3.2949
ZrCuSe,51.095,44.3452,-6.7498
EuFeSi,16.4208,16.0321,-0.3887
Ce(CdNi3)2,18.6225,16.2923,-2.3302
Ce8Os3PtBr4,28.4495,27.5373,-0.9122
CsBi2Br,36.5178,37.3493,0.8315
CrFe2Ni7,27.6051,22.2745,-5.3306
ReMoBr,27.5197,26.4353,-1.0844
ReMoBr,27.6356,26.4353,-1.2003
K2TiF,9.6516,9.3761,-0.2754
LiP2Br,13.6937,14.4201,0.7264
CrFe2Ni,37.1631,27.795,-9.3681
LiCaP2,21.3292,17.8759,-3.4533
CrFeNi,34.6364,27.2646,-7.3719
CrFeNi2,38.2341,30.5021,-7.732
CrFeNi2,38.0999,30.5021,-7.5977
V2CuHgO6,19.7461,14.5312,-5.2149
ZrNp(US2)2,65.2377,55.9565,-9.2812
BaPb,25.7752,27.8458,2.0706
RbCaTa,11.7267,14.0101,2.2834
PrEuIn2,15.3256,17.5629,2.2373
BeTeAs2,19.7419,17.9377,-1.8042
Al2BPb,11.2292,14.6021,3.373
Pr7Pb,2.2717,3.4093,1.1376
CaMoF2,4.4145,5.0171,0.6027
SbAs2Se,43.3197,38.4825,-4.8372
Pu(Ni3Au)2,22.9365,24.4991,1.5626
PrDy2,16.6803,19.8044,3.1241
AcCeSn3,24.9312,27.3512,2.4201
CrTc2Ni,53.0476,46.4958,-6.5518
SrGeSe2,25.3092,22.2499,-3.0593
Ac2Sb4PtAu3,53.3574,48.535,-4.8223
BeTe2As,27.7314,25.2199,-2.5114
Tl(SnSb)3,32.012,29.4018,-2.6102
BaY2Er,39.1324,36.5435,-2.5889
PrDy2(AgPb)2,30.7923,30.8411,0.0488
RbSnP2S,25.0357,21.8895,-3.1462
PuCd5Cu3,20.9483,21.9551,1.0068
MgSb2As,27.9969,23.1164,-4.8805
GdYO,38.3196,35.1397,-3.1799
Ac2Al4IrPt3,44.2746,37.8967,-6.3778
NaEr2GaO5,8.7875,8.7479,-0.0397
PuPb5,55.7944,56.8225,1.028
V(OsRu)2,39.424,39.5529,0.1289
Na4Er3SnSe8,35.6191,29.961,-5.6581
RbSnP2S,23.7883,21.8895,-1.8988
Zr2CN,66.5126,57.7932,-8.7195
Rb2TmBiTe4,31.2131,30.5667,-0.6464
Ac8Ni3I3Cl,39.8507,40.5575,0.7068
ReAgP,52.3899,43.0676,-9.3223
RbTaBe,12.321,13.6537,1.3327
Ac2Tb4Ho7,33.5769,34.9464,1.3694
RbTaBe,12.4254,13.6537,1.2283
Sr2CuAu,20.0456,21.2116,1.1661
Cs3CrTe3,17.4297,18.9359,1.5062
Mn2SbPt,76.4957,60.862,-15.6337
Pr2EuIn,9.3882,11.2019,1.8137
Cs3Hg3Pt,18.0718,16.149,-1.9228
RbTaBe,12.1516,13.6537,1.5021
BeTe2As,27.5226,25.2199,-2.3026
AcLaRuPt,58.63,47.4172,-11.2127
PuPb3,57.483,59.4702,1.9872
SnMo3As,30.2201,24.2158,-6.0043
Re2Si2Au,23.7923,26.0552,2.2629
ReAgP2Rh,42.3265,32.934,-9.3926
DyVGa2,43.0201,37.4616,-5.5586
Nd8Ru3PtBr4,26.7833,23.9681,-2.8152
AcEuGePt,49.2447,43.4505,-5.7941
AcGePt3,67.5632,53.6056,-13.9577
GdYCu2,26.8553,23.6455,-3.2098
Li2Tl2BiPb2,37.4294,38.3447,0.9153
Ca2ZrIrPt,54.7078,42.5913,-12.1164
Pm2Pb,33.7147,36.4135,2.6989
Sc4TeAu,19.6201,20.0006,0.3805
Li2Ca(ErGe)2,11.5145,13.7812,2.2667
Cu2Ni6Ge,3.9399,5.393,1.4531
Tb2Pr(MgIn)2,14.0287,15.8422,1.8135
PuTc3,76.6046,67.7477,-8.8569
Zn3SbCl,14.5213,13.6846,-0.8367
Cr2TcNi,39.8683,34.7538,-5.1146
Nb(CuNi3)2,21.4037,20.1685,-1.2352
NdCrAs2Rh5,33.9922,25.7026,-8.2896
Cs2GeRhI6,23.7909,22.6759,-1.115
CrTc3Ni,68.5356,56.8406,-11.695
UAl2Co,32.3031,28.8716,-3.4315
Mn2TlSb,74.0008,62.5429,-11.4579
Rb3TbF6,5.5571,6.3045,0.7475
Ca2MnBW,30.8987,27.8934,-3.0054
Sr2TlZn2,16.4038,18.2011,1.7973
Sr(AcZn)2,31.453,33.2839,1.8309
Ca2TbSm,15.4685,18.2549,2.7864
Sc4InGaAg2,14.1017,13.8268,-0.275
Na2ZrTe,44.1273,39.3791,-4.7482
SrCa2Cd,7.5523,7.3626,-0.1897
CaPm6Th,27.5431,28.8488,1.3057
ErInCoRh,25.655,24.5815,-1.0735
BaNa2(ZnSn)2,14.807,14.7411,-0.0659
Cs(TlPb)3,45.2001,46.3116,1.1115
YMn2Co,74.1162,54.3477,-19.7684
YCoMo2,32.138,30.8074,-1.3306
Ga5NiRh6,27.9659,21.9354,-6.0304
Zn2RuPb,17.9157,20.7894,2.8737
CdRuSe2,32.9953,28.9025,-4.0927
Y2CoRu,36.3571,28.9275,-7.4296
Pr2ThTe3,29.1962,29.2573,0.0611
Pm8RuRh3Br4,29.3987,25.5737,-3.825
Nd3Cu3Ag,13.3539,14.5521,1.1981
PrNbAs,40.7719,35.4054,-5.3665
Nb2SbC,97.959,77.2994,-20.6596
Mn2SbW,70.9787,61.9519,-9.0268
LiWSe2,28.1012,26.3517,-1.7495
NaLi2Re,14.998,15.6394,0.6414
Ac4OsPtI2,53.476,52.203,-1.2729
PmPrY3Ho,10.0296,12.309,2.2795
Tb3Ga3Cu,11.8844,14.2823,2.3979
Pu(Ni3Ge)2,18.0813,16.9904,-1.0909
TbSm2(YHo)2,23.1253,25.3806,2.2552
CdRu2Se,25.5282,24.9315,-0.5967
P3Pb5BrO12,12.3236,11.3799,-0.9437
TaVSe2,77.0775,62.1149,-14.9627
Cd2RuSe,26.1083,24.763,-1.3453
La8Ir3I3Cl,40.1335,32.6863,-7.4473
AcPmRuPt,57.2406,48.8788,-8.3618
Np2Ni6Ge,22.5651,22.3298,-0.2354
NaLi3Re,14.8441,13.8882,-0.956
Cr2ReAg,22.7461,22.264,-0.4821
BeNi2Ir,13.8593,17.3977,3.5384
Sb4Se4I3,40.1154,33.8203,-6.2951
Tm2CuSi,16.0354,17.2259,1.1906
Tb4AlSi2,25.24,25.2299,-0.0101
BeNiIr,16.5073,21.2823,4.775
La8TeOs3Br4,38.2183,31.1919,-7.0263
PC2Br,31.6569,21.2949,-10.362
Mn2AgSe,69.7833,55.7156,-14.0678
Ce8Os3I4Br,26.0442,26.933,0.8889
Hf3Ga3Cu,60.0404,43.8788,-16.1616
AcPaCdO5,8.8214,14.3847,5.5633
NdSmY2Ho5,19.8732,22.3174,2.4442
Sm2YHo5Tm,21.9857,24.3421,2.3564
Ac4Zn3Pt,45.8635,43.9518,-1.9117
AgSnPt2,52.9266,42.1336,-10.793
ZnIn4Si,17.9015,17.2231,-0.6784
LiTc2Au,58.5192,51.8664,-6.6528
AcCd2GaPt2,47.9974,40.1692,-7.8281
Sm6Y2Ho3Pu,27.9397,29.2968,1.3571
BaCaSe2,39.6058,32.3256,-7.2802
LiTc3Au,67.3829,56.8291,-10.5538
Ta3SbOs,41.6706,42.7093,1.0387
La8Sb3Te4Br,45.9829,36.8449,-9.1379
Nb2FeNO,63.8729,49.7381,-14.1348
ZnIn2Si,16.425,15.6406,-0.7843
SrTlNi2,23.5613,23.2477,-0.3136
Zn2InSi2,14.2611,12.1514,-2.1097
LiCaTbHg,10.0201,11.0406,1.0205
Dy2Sc(CoSi)6,16.1047,15.3449,-0.7598
Ca2LaZn,16.0174,13.5933,-2.4241
La2TbNi6,18.2353,16.6156,-1.6197
Zn2InSi,13.398,12.6319,-0.7661
BiP2AuS,29.2918,31.9179,2.6261
GaTeBr,17.1288,17.4254,0.2966
GaTeBr,10.5363,17.4254,6.8891
LaTa2Bi,45.6038,45.0991,-0.5047
K3TeBr,16.8403,15.3369,-1.5034
Ac(LaPt2)2,73.9966,55.9647,-18.032
Tm2Zn2Au,24.3147,26.5848,2.2701
Tm(ZnPt)2,39.5954,31.6766,-7.9189
TaBi2Os,47.8343,50.8832,3.0489
Ta3BiOs,42.2933,45.2078,2.9145
ErPAu,25.8789,28.8918,3.0129
La(SmNi3)2,15.0991,15.7868,0.6877
BeIn2Ir,21.0361,23.0753,2.0392
Sr2CuMo,24.8492,19.4667,-5.3825
Ta2NbNi6,27.966,26.5753,-1.3906
CsCaCu3,12.7219,11.6379,-1.0839
Ag2SnGe2,16.9947,15.5085,-1.4862
Sm(Y3Ho)2,18.4061,20.5472,2.1411
Li2Nd(SmGe)2,12.9598,15.697,2.7372
Pu2SiPt2,57.4626,48.1211,-9.3416
AgIrRu2,31.8077,29.2084,-2.5993
CsCaCu3,12.0859,11.6379,-0.448
Ag(IrRu)2,29.8394,27.0374,-2.802
Pa3CrIn3Se8,42.8927,37.6822,-5.2105
LiAl2In,9.4782,9.4046,-0.0736
Sm2Y3Ho2,21.2921,23.5699,2.2778
PPbN2O,26.3253,22.725,-3.6004
AgIr2Ru,38.3821,35.4546,-2.9275
LiP2Ir,24.4996,17.7322,-6.7674
Hf2Be2As,55.4342,39.3439,-16.0902
Sm3(YHo)4,22.3042,23.5819,1.2777
Be2InIr,15.7828,18.5942,2.8114
TlP2AuS,34.5792,34.608,0.0289
AcEuPtSe,56.4303,49.4485,-6.9818
Sr2CuPt,30.4114,25.3651,-5.0463
BaSr2S,20.9042,17.8807,-3.0235
Ca4GePb2,18.9303,20.424,1.4937
Y2CoW,40.5513,30.8416,-9.7097
Ac2Sm3Y6Ho,26.3234,27.6253,1.3019
Y3Ho(ErSb3)2,32.0209,30.026,-1.9949
Be2InIr,15.9877,18.5942,2.6065
LiP2Ir,24.7797,17.7322,-7.0475
Sr2CuRe,27.481,22.7531,-4.728
OsW3N,82.6089,71.8634,-10.7456
AcPtCl6,21.2024,18.8387,-2.3637
YCrAs2Rh5,40.9592,30.7036,-10.2556
TaP2PbO,29.2108,25.9532,-3.2575
Rb3IrOs,20.1029,19.7347,-0.3682
Ba3ReSi,21.1613,15.7332,-5.4281
Zr2Zn2Rh,46.0128,40.3189,-5.6939
Tc4Pd,50.077,43.1634,-6.9137
KIrRu,30.4328,26.0674,-4.3655
YCo2Os,36.5235,34.0488,-2.4747
Pr3Cu3Ir,2.9222,5.2166,2.2944
YCo3Os,32.3442,29.3086,-3.0356
ScBi2Rh,34.608,34.349,-0.259
Ta3VSe,77.3491,63.4941,-13.855
Sr2CuRu,13.6518,15.1482,1.4964
LiCo2HgPb,17.4775,16.2925,-1.185
Na(TaSi)2,18.3894,19.4301,1.0407
AsWCl2,10.6975,12.6366,1.9391
PrNi,0.0,0.0,0.0
SrCd3,15.7907,15.5989,-0.1917
SrMgPt,34.9725,28.0567,-6.9158
Pu2Al7,11.8109,14.3538,2.5429
Ca2Al7,0.0,1.7947,1.7947
TbSm2Er5Th,27.842,30.1723,2.3303
Tl2InBr2,25.8842,26.4881,0.6038
AcPtS6,61.3,47.2627,-14.0373
Sn2Pd,18.7458,18.6143,-0.1315
Ca2LaTc,39.1574,32.4249,-6.7325
CdAgW,74.6549,57.8011,-16.8538
TbGdZr,51.4917,48.5056,-2.986
ZnBiTe2,36.6334,36.4067,-0.2267
RbLaHfBe2,41.3894,29.8239,-11.5655
Sr2TlCu,21.108,22.4544,1.3464
K2IrRu,26.0166,22.8496,-3.167
Os(PtBr)2,46.8524,36.8165,-10.0359
Pu2CoSi4Pt3,46.9939,37.6176,-9.3763
Ca2TcPb,39.145,36.1244,-3.0205
Ac2PrNi6,20.9709,21.7871,0.8162
SrEuYMg,16.8523,16.4617,-0.3905
ScRh2S,42.2485,34.489,-7.7595
KFe2Sb,20.4829,16.5709,-3.912
NaScI2Br,17.1497,16.0486,-1.1011
CaReSi2,23.4791,21.1252,-2.3539
CaAc(AsPt2)2,55.2618,42.9152,-12.3466
Sr4Cd2P,16.1884,14.1806,-2.0078
Cd2AgW,60.9646,48.263,-12.7017
Pu2SbI,52.391,51.7109,-0.6801
TlRu2Se,28.2234,28.7225,0.4991
Y4Os,22.6313,23.2611,0.6298
Cd2AgW,60.7369,48.263,-12.4739
Cs3ThTe4,37.3828,37.1745,-0.2083
CaRe2Si,30.4678,30.369,-0.0987
Be2TlReSi,31.3521,29.2157,-2.1364
Y2MgGe2,9.262,7.6059,-1.6561
YOs2,33.8238,36.8894,3.0657
KOsCl2,15.8334,16.0516,0.2182
Ac(SmNi3)2,16.5557,18.3833,1.8276
Ca2TcPt,48.1155,39.0857,-9.0298
SrY2Mg,14.1831,13.1347,-1.0484
VGe3,33.8213,27.8264,-5.9949
Pr4Tl3Ag,20.2741,20.9493,0.6751
CaTb2Co,14.6807,16.0622,1.3815
Sr(Ni3Sb)2,21.6485,17.7719,-3.8766
CaGdInPt,35.2508,30.8315,-4.4194
YCrCo4,21.5624,19.7803,-1.7821
ThInGeRh3,33.3828,29.3825,-4.0003
NdGdInPt,40.1519,36.2997,-3.8522
SrCuAu,22.5701,24.6021,2.032
Ac3(Pt2Au)2,65.1335,57.0728,-8.0607
LiReP2,37.273,30.6483,-6.6247
TbGdInPt,40.5884,36.841,-3.7474
La(HoZn)2,20.8925,20.9158,0.0233
Rb3NbSb,39.6229,31.0515,-8.5714
Re3PdI,35.0029,36.6473,1.6444
CeTlRu2,26.9029,29.7526,2.8498
MgTaBr2,11.8845,13.4427,1.5582
Al2VCd,35.0815,30.1607,-4.9208
Ce2Ni3P4Rh,17.6808,15.6989,-1.982
In2MoBr,17.2775,18.2369,0.9594
Y4Os3,28.1608,28.4445,0.2837
Ac3Pt7Rh2,75.708,59.206,-16.502
AlVCd,46.2192,38.7339,-7.4853
RbTaPd2,19.4132,20.9613,1.5481
YOs2,25.4384,36.8894,11.451
PrThAu2,38.3249,40.7693,2.4445
Li2PbAu,22.0721,24.5427,2.4706
In3RuC,30.1479,26.8798,-3.2681
PRhPbO2,29.0936,23.9289,-5.1648
AlOsW2,94.3253,80.2899,-14.0354
Cs12Au5O2,33.8793,33.0549,-0.8244
P2PbWO,73.7308,61.8916,-11.8392
In2RuC2,34.4428,27.8678,-6.575
EuIr4Pb,42.3727,44.8589,2.4862
CrTcAgMo2,34.7259,29.9438,-4.7821
Ca2BeIr,28.777,21.2823,-7.4947
CaBe2Ir,22.4003,19.3457,-3.0546
Pr3Ga3Ir,5.4927,7.062,1.5693
CaBe2Ir,22.8315,19.3457,-3.4858
SrCuIr2,31.6191,29.5411,-2.0781
CaBe4Ir,16.8929,14.7159,-2.177
SrLaCu,24.0595,20.8461,-3.2134
Zr2NbNi6,41.4421,35.7561,-5.686
NiAsPbBr2,32.728,27.4969,-5.2311
ZrNi2Pd,25.7744,26.0909,0.3165
La(PmZn)2,19.4274,19.281,-0.1464
TlTc2Ir,70.5683,63.7445,-6.8238
Rb2PCI6,23.2588,19.8527,-3.4061
K2Tl2In15,22.246,22.5699,0.3239
BaSc4Te,11.8901,12.0453,0.1552
U2PbAu2,50.4276,54.1534,3.7259
Zn2MoRh2,25.4912,22.0479,-3.4433
Sr(La2Ir)2,46.8464,36.7946,-10.0517
Ho3Co3Ru,10.2209,14.5786,4.3577
NaSm2In,23.5147,24.6426,1.1279
Nd2Zn2Ir,19.6905,20.3426,0.6521
CaCoI,11.1704,12.7723,1.6019
CaPuGe2,16.489,19.5552,3.0662
ZrAl2V,57.9851,48.0854,-9.8997
Nb2BiSb,95.7985,80.4729,-15.3256
CsPaSbO5,16.1147,18.7995,2.6847
Cr(CdP)2,25.215,24.0017,-1.2134
Nb2BiSb,89.6811,80.4729,-9.2082
Be2AgGe,11.9234,10.5848,-1.3387
InPd2,13.0771,16.7005,3.6233
YOs2,5.7892,36.8894,31.1002
PtW7,45.0324,45.7224,0.69
K3(Tl2Sb)2,33.7988,32.0214,-1.7774
NaCaTa3,30.1371,30.968,0.8308
AsIrPt2,52.7598,47.3174,-5.4424
CsTaMn2,66.5585,57.1159,-9.4425
NaInSn2Pb,24.4911,25.1032,0.6122
Re3HgIr,36.1944,38.0331,1.8387
Cu2GePbSe4,33.26,28.6011,-4.6589
SrCuRh,23.0925,19.7484,-3.3441
Ac4Te(AsPd4)3,26.5573,27.6572,1.0999
YCoOs3,47.8294,44.551,-3.2784
ZrBrCl3,25.2458,21.5047,-3.7411
Ce3Ga3Hg,9.4588,12.0845,2.6258
AcThGePt,56.6653,53.1175,-3.5478
BeReTe2,26.5643,28.185,1.6206
Th2Te2MoBr4,30.8696,31.2015,0.332
LiAsP,16.1579,14.0353,-2.1226
YCoOs,46.4229,43.906,-2.5168
Sm4Y2HoMg,20.888,21.7965,0.9085
CeZrRu,46.2457,43.7563,-2.4894
CeReTc2,62.8138,57.5614,-5.2524
AcEuZnPt,46.9277,42.457,-4.4707
Pm3InGa3,12.1767,15.1507,2.974
Sr3(PrV)2,41.515,34.3679,-7.1471
AcCdPt,43.2881,39.6933,-3.5949
CdPd2,13.8374,17.2933,3.4559
NaCaTa,18.1132,20.3134,2.2002
Ce2ReTc,46.2352,45.4565,-0.7787
NdPd2,13.5737,17.5044,3.9307
Rb3Au2Br9,13.802,13.7352,-0.0668
YCoRh,48.6357,39.4269,-9.2088
SrTa2Cu,32.7957,29.2283,-3.5674
YCoRh,48.2905,39.4269,-8.8636
AcPu(AsPt)2,54.8698,48.0216,-6.8482
AlAsCl,22.6463,18.3721,-4.2742
YZnOF2,21.7509,19.2125,-2.5385
Ta2Pd,30.1813,35.1738,4.9925
Pm3Ga3Hg,9.6672,12.5814,2.9142
